Date,Scrip,Name Moving Averages,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action
13-10-2023,ONGC,Hull Moving Average (9),185.21,1 Min,Sell,185.03,5 Min,Buy,184.97,15 Min,Buy,184.76,30 Min,Buy,184.94,1 Hour,Buy,185.59,2 Hour,Sell,185.48,4 Hour,Sell,184.32,1 Day,Buy,187.46,1 Week,Sell,190.4,1 Month,Sell
13-10-2023,BAJFINANCE,Exponential Moving Average (10),8050.42,1 Min,Sell,8054.62,5 Min,Sell,8053.03,15 Min,Sell,8048.71,30 Min,Buy,8045.92,1 Hour,Buy,8048.36,2 Hour,Buy,8048.36,4 Hour,Buy,7977.62,1 Day,Buy,7628.01,1 Week,Buy,7179.6,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (10),8050.11,1 Min,Sell,8054.33,5 Min,Sell,8055.59,15 Min,Sell,8045.99,30 Min,Buy,8034.17,1 Hour,Buy,8048.38,2 Hour,Buy,8048.38,4 Hour,Buy,7993.1,1 Day,Buy,7486,1 Week,Buy,6837.15,1 Month,Buy
13-10-2023,BAJFINANCE,Exponential Moving Average (20),8051.17,1 Min,Sell,8055.06,5 Min,Sell,8047.3,15 Min,Buy,8048.31,30 Min,Buy,8050.19,1 Hour,Sell,8038.02,2 Hour,Buy,8038.02,4 Hour,Buy,7835.96,1 Day,Buy,7352.31,1 Week,Buy,6829.88,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (20),8051.07,1 Min,Sell,8058.97,5 Min,Sell,8042.32,15 Min,Buy,8036.95,30 Min,Buy,8064.34,1 Hour,Sell,8060.04,2 Hour,Sell,8060.04,4 Hour,Sell,7811.39,1 Day,Buy,7374.56,1 Week,Buy,6803.86,1 Month,Buy
13-10-2023,BAJFINANCE,Exponential Moving Average (30),8052.15,1 Min,Sell,8053.01,5 Min,Sell,8046.19,15 Min,Buy,8051.44,30 Min,Sell,8045.06,1 Hour,Buy,8009.72,2 Hour,Buy,8009.72,4 Hour,Buy,7726.11,1 Day,Buy,7172,1 Week,Buy,6474.22,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (30),8052.26,1 Min,Sell,8055.5,5 Min,Sell,8035.84,15 Min,Buy,8049.22,30 Min,Buy,8065.19,1 Hour,Sell,8025.96,2 Hour,Buy,8025.96,4 Hour,Buy,7659.57,1 Day,Buy,6986.83,1 Week,Buy,6817.3,1 Month,Buy
13-10-2023,BAJFINANCE,Exponential Moving Average (50),8053.8,1 Min,Sell,8048.61,5 Min,Buy,8049.55,15 Min,Sell,8049.42,30 Min,Buy,8015.29,1 Hour,Buy,7937.29,2 Hour,Buy,7937.29,4 Hour,Buy,7574.77,1 Day,Buy,6971.14,1 Week,Buy,5728.75,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (50),8053.95,1 Min,Sell,8046.07,5 Min,Buy,8039.84,15 Min,Buy,8069.56,30 Min,Sell,8033.95,1 Hour,Buy,7949.58,2 Hour,Buy,7949.58,4 Hour,Buy,7440.78,1 Day,Buy,6730.71,1 Week,Buy,5663.68,1 Month,Buy
13-10-2023,BAJFINANCE,Exponential Moving Average (100),8054.24,1 Min,Sell,8046.4,5 Min,Buy,8047.99,15 Min,Buy,8008.91,30 Min,Buy,7910.82,1 Hour,Buy,7772.36,2 Hour,Buy,7772.36,4 Hour,Buy,7312.9,1 Day,Buy,6622.02,1 Week,Buy,4272.95,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (100),8058.11,1 Min,Sell,8035.65,5 Min,Buy,8069.68,15 Min,Sell,8022.27,30 Min,Buy,7925.72,1 Hour,Buy,7727.29,2 Hour,Buy,7727.29,4 Hour,Buy,7347.86,1 Day,Buy,6781.37,1 Week,Buy,3662.39,1 Month,Buy
13-10-2023,BAJFINANCE,Exponential Moving Average (200),8049.88,1 Min,Sell,8051.35,5 Min,Sell,8003.84,15 Min,Buy,7892.68,30 Min,Buy,7739.01,1 Hour,Buy,7565.74,2 Hour,Buy,7565.74,4 Hour,Buy,7031.83,1 Day,Buy,5788.61,1 Week,Buy,2735.19,1 Month,Buy
13-10-2023,BAJFINANCE,Simple Moving Average (200),8049.77,1 Min,Sell,8062.63,5 Min,Sell,8018.55,15 Min,Buy,7895.72,30 Min,Buy,7675.11,1 Hour,Buy,7434.97,2 Hour,Buy,7434.97,4 Hour,Buy,6735.32,1 Day,Buy,5739.4,1 Week,Buy,1883.08,1 Month,Buy
13-10-2023,BAJFINANCE,"Ichimoku Base Line (9, 26, 52, 26)",8050.85,1 Min,Neutral,8061.45,5 Min,Neutral,8019.48,15 Min,Neutral,8041.53,30 Min,Sell,8064.53,1 Hour,Neutral,8014.3,2 Hour,Neutral,8014.3,4 Hour,Neutral,7741.35,1 Day,Neutral,7010,1 Week,Neutral,6706,1 Month,Neutral
13-10-2023,BAJFINANCE,Volume Weighted Moving Average (20),8051.65,1 Min,Sell,8057.5,5 Min,Sell,8043.12,15 Min,Buy,8033.57,30 Min,Buy,8061.13,1 Hour,Sell,8060.29,2 Hour,Sell,8060.29,4 Hour,Sell,7849.93,1 Day,Buy,7416.45,1 Week,Buy,6730.3,1 Month,Buy
13-10-2023,BAJFINANCE,Hull Moving Average (9),8050.63,1 Min,Sell,8051.23,5 Min,Sell,8055.3,15 Min,Sell,8064,30 Min,Sell,8063.1,1 Hour,Sell,8044.94,2 Hour,Buy,8044.94,4 Hour,Buy,8087.97,1 Day,Sell,8117.21,1 Week,Sell,7957.07,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (10),2565.41,1 Min,Buy,2570.42,5 Min,Sell,2569.61,15 Min,Sell,2566.39,30 Min,Sell,2562.81,1 Hour,Buy,2562.81,2 Hour,Buy,2557.51,4 Hour,Buy,2527.53,1 Day,Buy,2525.98,1 Week,Buy,2543.85,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (10),2564.87,1 Min,Buy,2571.64,5 Min,Sell,2571.71,15 Min,Sell,2565.18,30 Min,Buy,2561.89,1 Hour,Buy,2561.89,2 Hour,Buy,2559.66,4 Hour,Buy,2517.16,1 Day,Buy,2512.53,1 Week,Buy,2550.16,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (20),2567.3,1 Min,Sell,2570.74,5 Min,Sell,2566.1,15 Min,Sell,2561.89,30 Min,Buy,2554.99,1 Hour,Buy,2554.99,2 Hour,Buy,2543.98,4 Hour,Buy,2515.61,1 Day,Buy,2546.57,1 Week,Buy,2505.98,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (20),2568.24,1 Min,Sell,2572.5,5 Min,Sell,2563.6,15 Min,Buy,2561.42,30 Min,Buy,2559.01,1 Hour,Buy,2559.01,2 Hour,Buy,2540.1,4 Hour,Buy,2498.52,1 Day,Buy,2581.16,1 Week,Sell,2507.94,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (30),2568.61,1 Min,Sell,2569.59,5 Min,Sell,2563.45,15 Min,Buy,2557.6,30 Min,Buy,2547.23,1 Hour,Buy,2547.23,2 Hour,Buy,2533.48,4 Hour,Buy,2517.39,1 Day,Buy,2553.12,1 Week,Buy,2444.5,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (30),2569.52,1 Min,Sell,2571.27,5 Min,Sell,2561.61,15 Min,Buy,2558.64,30 Min,Buy,2545.54,1 Hour,Buy,2545.54,2 Hour,Buy,2529.59,4 Hour,Buy,2502.5,1 Day,Buy,2571.3,1 Week,Sell,2474.87,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (50),2570.05,1 Min,Sell,2566.92,5 Min,Sell,2558.91,15 Min,Buy,2549.07,30 Min,Buy,2534.53,1 Hour,Buy,2534.53,2 Hour,Buy,2520.83,4 Hour,Buy,2530.56,1 Day,Buy,2544.93,1 Week,Buy,2286.76,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (50),2571.38,1 Min,Sell,2565.96,5 Min,Buy,2557.98,15 Min,Buy,2548.81,30 Min,Buy,2530.6,1 Hour,Buy,2530.6,2 Hour,Buy,2509.29,4 Hour,Buy,2522.24,1 Day,Buy,2566.91,1 Week,Buy,2349.66,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (100),2570.52,1 Min,Sell,2562.25,5 Min,Buy,2547.86,15 Min,Buy,2532.22,30 Min,Buy,2518,1 Hour,Buy,2518,2 Hour,Buy,2514.43,4 Hour,Buy,2553,1 Day,Buy,2487.32,1 Week,Buy,1890.79,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (100),2572.41,1 Min,Sell,2560.8,5 Min,Buy,2546.91,15 Min,Buy,2527.82,30 Min,Buy,2504.71,1 Hour,Buy,2504.71,2 Hour,Buy,2499.92,4 Hour,Buy,2591.11,1 Day,Sell,2464.55,1 Week,Buy,1792.82,1 Month,Buy
13-10-2023,HINDUNILVR,Exponential Moving Average (200),2568.04,1 Min,Sell,2554.67,5 Min,Buy,2531.01,15 Min,Buy,2516.74,30 Min,Buy,2516.33,1 Hour,Buy,2516.33,2 Hour,Buy,2528.74,4 Hour,Buy,2554.51,1 Day,Buy,2312.65,1 Week,Buy,1340.94,1 Month,Buy
13-10-2023,HINDUNILVR,Simple Moving Average (200),2568.4,1 Min,Sell,2557.61,5 Min,Buy,2525.67,15 Min,Buy,2502.27,30 Min,Buy,2500.69,1 Hour,Buy,2500.69,2 Hour,Buy,2521.24,4 Hour,Buy,2568.78,1 Day,Buy,2370.41,1 Week,Buy,1100.65,1 Month,Buy
13-10-2023,HINDUNILVR,"Ichimoku Base Line (9, 26, 52, 26)",2566.3,1 Min,Neutral,2567.73,5 Min,Neutral,2559.7,15 Min,Neutral,2557.95,30 Min,Neutral,2544.88,1 Hour,Neutral,2544.88,2 Hour,Neutral,2528.85,4 Hour,Neutral,2509.8,1 Day,Neutral,2594.32,1 Week,Neutral,2380.43,1 Month,Neutral
13-10-2023,HINDUNILVR,Volume Weighted Moving Average (20),2568.37,1 Min,Sell,2572.09,5 Min,Sell,2566.58,15 Min,Sell,2563.23,30 Min,Buy,2559.62,1 Hour,Buy,2559.62,2 Hour,Buy,2542.27,4 Hour,Buy,2496.97,1 Day,Buy,2578.97,1 Week,Sell,2478.44,1 Month,Buy
13-10-2023,HINDUNILVR,Hull Moving Average (9),2563.63,1 Min,Buy,2566.76,5 Min,Sell,2571.56,15 Min,Sell,2573.87,30 Min,Sell,2574.35,1 Hour,Sell,2574.35,2 Hour,Sell,2568.8,4 Hour,Sell,2567.62,1 Day,Buy,2497.27,1 Week,Buy,2509.31,1 Month,Buy
13-10-2023,SBILIFE,Exponential Moving Average (10),1316.55,1 Min,Buy,1318.01,5 Min,Buy,1318.85,15 Min,Sell,1317.97,30 Min,Buy,1316.29,1 Hour,Buy,1316.29,2 Hour,Buy,1307.59,4 Hour,Buy,1302.5,1 Day,Buy,1302.5,1 Week,Buy,1260.33,1 Month,Buy
13-10-2023,SBILIFE,Simple Moving Average (10),1316.45,1 Min,Buy,1317.91,5 Min,Buy,1319.37,15 Min,Sell,1318.56,30 Min,Sell,1316.93,1 Hour,Buy,1316.93,2 Hour,Buy,1305.38,4 Hour,Buy,1294.46,1 Day,Buy,1294.46,1 Week,Buy,1232.02,1 Month,Buy
13-10-2023,SBILIFE,Exponential Moving Average (20),1316.65,1 Min,Buy,1318.75,5 Min,Sell,1318.42,15 Min,Sell,1315.78,30 Min,Buy,1311.42,1 Hour,Buy,1311.42,2 Hour,Buy,1303.77,4 Hour,Buy,1305.5,1 Day,Buy,1305.5,1 Week,Buy,1214.95,1 Month,Buy
13-10-2023,SBILIFE,Simple Moving Average (20),1316.39,1 Min,Buy,1319.8,5 Min,Sell,1318.91,15 Min,Sell,1316.35,30 Min,Buy,1311.3,1 Hour,Buy,1311.3,2 Hour,Buy,1295.66,4 Hour,Buy,1310.81,1 Day,Buy,1310.81,1 Week,Buy,1222.85,1 Month,Buy
13-10-2023,SBILIFE,Exponential Moving Average (30),1316.96,1 Min,Buy,1318.98,5 Min,Sell,1317.3,15 Min,Buy,1313.02,30 Min,Buy,1307.22,1 Hour,Buy,1307.22,2 Hour,Buy,1305.02,4 Hour,Buy,1307.01,1 Day,Buy,1307.01,1 Week,Buy,1164.32,1 Month,Buy
13-10-2023,SBILIFE,Simple Moving Average (30),1316.55,1 Min,Buy,1319.51,5 Min,Sell,1318.37,15 Min,Sell,1313.7,30 Min,Buy,1305.6,1 Hour,Buy,1305.6,2 Hour,Buy,1297.57,4 Hour,Buy,1317.26,1 Day,Sell,1317.26,1 Week,Sell,1191.4,1 Month,Buy
13-10-2023,SBILIFE,Exponential Moving Average (50),1317.62,1 Min,Buy,1318.83,5 Min,Sell,1314.39,15 Min,Buy,1307.95,30 Min,Buy,1302.79,1 Hour,Buy,1302.79,2 Hour,Buy,1307.54,4 Hour,Buy,1303.35,1 Day,Buy,1303.35,1 Week,Buy,1057.59,1 Month,Buy
13-10-2023,SBILIFE,Simple Moving Average (50),1317.75,1 Min,Buy,1319.06,5 Min,Sell,1314.63,15 Min,Buy,1307.48,30 Min,Buy,1295.22,1 Hour,Buy,1295.22,2 Hour,Buy,1318.67,4 Hour,Sell,1308.99,1 Day,Buy,1308.99,1 Week,Buy,1058.83,1 Month,Buy
13-10-2023,SBILIFE,Exponential Moving Average (100),1318.53,1 Min,Sell,1316.96,5 Min,Buy,1307.57,15 Min,Buy,1301.99,30 Min,Buy,1303.24,1 Hour,Buy,1303.24,2 Hour,Buy,1303.87,4 Hour,Buy,1282.16,1 Day,Buy,1282.16,1 Week,Buy,—,1 Month,—
13-10-2023,SBILIFE,Simple Moving Average (100),1319.63,1 Min,Sell,1317.76,5 Min,Buy,1306.54,15 Min,Buy,1292.89,30 Min,Buy,1294.7,1 Hour,Buy,1294.7,2 Hour,Buy,1308.92,4 Hour,Buy,1288.07,1 Day,Buy,1288.07,1 Week,Buy,—,1 Month,—
13-10-2023,SBILIFE,Exponential Moving Average (200),1318.83,1 Min,Sell,1311.91,5 Min,Buy,1301.88,15 Min,Buy,1303.13,30 Min,Buy,1307.32,1 Hour,Buy,1307.32,2 Hour,Buy,1283.27,4 Hour,Buy,1251.76,1 Day,Buy,1251.76,1 Week,Buy,—,1 Month,—
13-10-2023,SBILIFE,Simple Moving Average (200),1319.19,1 Min,Sell,1311.53,5 Min,Buy,1292.6,15 Min,Buy,1297.03,30 Min,Buy,1317.41,1 Hour,Buy,1317.41,2 Hour,Buy,1288.48,4 Hour,Buy,1228.73,1 Day,Buy,1228.73,1 Week,Buy,—,1 Month,—
13-10-2023,SBILIFE,"Ichimoku Base Line (9, 26, 52, 26)",1315.57,1 Min,Neutral,1318.68,5 Min,Neutral,1321.25,15 Min,Neutral,1315.3,30 Min,Neutral,1307.47,1 Hour,Neutral,1307.47,2 Hour,Neutral,1297,4 Hour,Neutral,1328.68,1 Day,Neutral,1328.68,1 Week,Neutral,1198.25,1 Month,Neutral
13-10-2023,SBILIFE,Volume Weighted Moving Average (20),1316.45,1 Min,Buy,1319.38,5 Min,Sell,1318.86,15 Min,Sell,1316.5,30 Min,Buy,1311.06,1 Hour,Buy,1311.06,2 Hour,Buy,1295.64,4 Hour,Buy,1309.71,1 Day,Buy,1309.71,1 Week,Buy,1215.27,1 Month,Buy
13-10-2023,SBILIFE,Hull Moving Average (9),1316.23,1 Min,Buy,1316.85,5 Min,Buy,1317.08,15 Min,Buy,1318.51,30 Min,Sell,1319.35,1 Hour,Sell,1319.35,2 Hour,Sell,1321.39,4 Hour,Sell,1319.42,1 Day,Sell,1319.42,1 Week,Sell,1338.66,1 Month,Sell
13-10-2023,BHARTIARTL,Exponential Moving Average (10),953.87,1 Min,Sell,953.3,5 Min,Sell,951.91,15 Min,Buy,951.92,30 Min,Buy,951.84,1 Hour,Buy,951.12,2 Hour,Buy,951.12,4 Hour,Buy,938.86,1 Day,Buy,910.01,1 Week,Buy,862.26,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (10),953.68,1 Min,Sell,953.25,5 Min,Sell,951.08,15 Min,Buy,951.02,30 Min,Buy,951.47,1 Hour,Buy,952.32,2 Hour,Buy,952.32,4 Hour,Buy,936.39,1 Day,Buy,900.63,1 Week,Buy,841.64,1 Month,Buy
13-10-2023,BHARTIARTL,Exponential Moving Average (20),953.89,1 Min,Sell,952.33,5 Min,Buy,951.25,15 Min,Buy,951.35,30 Min,Buy,950.01,1 Hour,Buy,946.46,2 Hour,Buy,946.46,4 Hour,Buy,926.33,1 Day,Buy,883.7,1 Week,Buy,802.98,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (20),954.22,1 Min,Sell,951.81,5 Min,Buy,950.73,15 Min,Buy,951.09,30 Min,Buy,952,1 Hour,Buy,946.17,2 Hour,Buy,946.17,4 Hour,Buy,927.21,1 Day,Buy,883.77,1 Week,Buy,799.34,1 Month,Buy
13-10-2023,BHARTIARTL,Exponential Moving Average (30),953.72,1 Min,Sell,951.78,5 Min,Buy,951.04,15 Min,Buy,950.55,30 Min,Buy,947.35,1 Hour,Buy,942.05,2 Hour,Buy,942.05,4 Hour,Buy,916.9,1 Day,Buy,863.91,1 Week,Buy,751.77,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (30),954.15,1 Min,Sell,951.01,5 Min,Buy,950.9,15 Min,Buy,951.37,30 Min,Buy,949.41,1 Hour,Buy,939.56,2 Hour,Buy,939.56,4 Hour,Buy,911.19,1 Day,Buy,849.58,1 Week,Buy,747.75,1 Month,Buy
13-10-2023,BHARTIARTL,Exponential Moving Average (50),953.22,1 Min,Buy,951.3,5 Min,Buy,950.52,15 Min,Buy,947.92,30 Min,Buy,942.18,1 Hour,Buy,934.68,2 Hour,Buy,934.68,4 Hour,Buy,902.87,1 Day,Buy,833.5,1 Week,Buy,670.28,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (50),953.21,1 Min,Buy,950.59,5 Min,Buy,950.48,15 Min,Buy,951.21,30 Min,Buy,939.94,1 Hour,Buy,932.58,2 Hour,Buy,932.58,4 Hour,Buy,895.24,1 Day,Buy,828.58,1 Week,Buy,640.78,1 Month,Buy
13-10-2023,BHARTIARTL,Exponential Moving Average (100),952.22,1 Min,Buy,950.95,5 Min,Buy,947.32,15 Min,Buy,941.01,30 Min,Buy,931.86,1 Hour,Buy,920.49,2 Hour,Buy,920.49,4 Hour,Buy,876.76,1 Day,Buy,771.3,1 Week,Buy,546.91,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (100),951.65,1 Min,Buy,950.67,5 Min,Buy,950.63,15 Min,Buy,938.39,30 Min,Buy,929.44,1 Hour,Buy,918.98,2 Hour,Buy,918.98,4 Hour,Buy,875.84,1 Day,Buy,772.57,1 Week,Buy,485.58,1 Month,Buy
13-10-2023,BHARTIARTL,Exponential Moving Average (200),951.38,1 Min,Buy,949.64,5 Min,Buy,940.29,15 Min,Buy,930.13,30 Min,Buy,917.03,1 Hour,Buy,901.78,2 Hour,Buy,901.78,4 Hour,Buy,841.48,1 Day,Buy,672.92,1 Week,Buy,419.5,1 Month,Buy
13-10-2023,BHARTIARTL,Simple Moving Average (200),950.71,1 Min,Buy,951.45,5 Min,Buy,937.57,15 Min,Buy,928.14,30 Min,Buy,912.08,1 Hour,Buy,894.46,2 Hour,Buy,894.46,4 Hour,Buy,826.22,1 Day,Buy,653.63,1 Week,Buy,404.51,1 Month,Buy
13-10-2023,BHARTIARTL,"Ichimoku Base Line (9, 26, 52, 26)",953.93,1 Min,Neutral,952.1,5 Min,Neutral,951.63,15 Min,Neutral,951.9,30 Min,Neutral,951.08,1 Hour,Neutral,936.68,2 Hour,Neutral,936.68,4 Hour,Neutral,911.3,1 Day,Neutral,854.67,1 Week,Neutral,792.77,1 Month,Neutral
13-10-2023,BHARTIARTL,Volume Weighted Moving Average (20),954.38,1 Min,Sell,952.37,5 Min,Buy,951.29,15 Min,Buy,951.21,30 Min,Buy,951.9,1 Hour,Buy,948.95,2 Hour,Buy,948.95,4 Hour,Buy,928.51,1 Day,Buy,880.85,1 Week,Buy,788.03,1 Month,Buy
13-10-2023,BHARTIARTL,Hull Moving Average (9),953.91,1 Min,Sell,954.55,5 Min,Sell,954.72,15 Min,Sell,954.19,30 Min,Sell,952.95,1 Hour,Buy,952.81,2 Hour,Buy,952.81,4 Hour,Buy,959.23,1 Day,Sell,946.37,1 Week,Buy,938.05,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (10),3090.36,1 Min,Sell,3091.32,5 Min,Sell,3089.42,15 Min,Buy,3086.95,30 Min,Buy,3084.48,1 Hour,Buy,3086.3,2 Hour,Buy,3082.56,4 Hour,Buy,3058.92,1 Day,Buy,2885.72,1 Week,Buy,2577.43,1 Month,Buy
13-10-2023,LT,Simple Moving Average (10),3090.8,1 Min,Sell,3090.97,5 Min,Sell,3092.19,15 Min,Sell,3084.88,30 Min,Buy,3081.58,1 Hour,Buy,3085.61,2 Hour,Buy,3083.73,4 Hour,Buy,3072.51,1 Day,Buy,2855.65,1 Week,Buy,2494.05,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (20),3090.17,1 Min,Sell,3090.82,5 Min,Sell,3086.07,15 Min,Buy,3084.47,30 Min,Buy,3083.4,1 Hour,Buy,3080.96,2 Hour,Buy,3058.94,4 Hour,Buy,3001.16,1 Day,Buy,2713.32,1 Week,Buy,2286.1,1 Month,Buy
13-10-2023,LT,Simple Moving Average (20),3089.71,1 Min,Buy,3091.02,5 Min,Sell,3083.29,15 Min,Buy,3080.83,30 Min,Buy,3085.6,1 Hour,Buy,3083.02,2 Hour,Buy,3069.99,4 Hour,Buy,2998.5,1 Day,Buy,2658.51,1 Week,Buy,2168.86,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (30),3090.23,1 Min,Sell,3089.55,5 Min,Buy,3084.39,15 Min,Buy,3083.9,30 Min,Buy,3081.06,1 Hour,Buy,3070.66,2 Hour,Buy,3030.13,4 Hour,Buy,2945.99,1 Day,Buy,2592.58,1 Week,Buy,2098.6,1 Month,Buy
13-10-2023,LT,Simple Moving Average (30),3089.81,1 Min,Buy,3092.27,5 Min,Sell,3080.87,15 Min,Buy,3082.4,30 Min,Buy,3084.85,1 Hour,Buy,3080.33,2 Hour,Buy,3028.49,4 Hour,Buy,2934.75,1 Day,Buy,2520.68,1 Week,Buy,2015.85,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (50),3090.5,1 Min,Sell,3086.92,5 Min,Buy,3083.49,15 Min,Buy,3082.03,30 Min,Buy,3070.67,1 Hour,Buy,3043.53,2 Hour,Buy,2972.7,4 Hour,Buy,2851.19,1 Day,Buy,2421.39,1 Week,Buy,1858.19,1 Month,Buy
13-10-2023,LT,Simple Moving Average (50),3090.66,1 Min,Sell,3085.46,5 Min,Buy,3080.19,15 Min,Buy,3086.06,30 Min,Buy,3081.62,1 Hour,Buy,3049.76,2 Hour,Buy,2978.76,4 Hour,Buy,2824.9,1 Day,Buy,2362.86,1 Week,Buy,1676.53,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (100),3090.33,1 Min,Sell,3083.93,5 Min,Buy,3081.3,15 Min,Buy,3067.78,30 Min,Buy,3031.67,1 Hour,Buy,2971.61,2 Hour,Buy,2851.11,4 Hour,Buy,2679.73,1 Day,Buy,2151.56,1 Week,Buy,1523.76,1 Month,Buy
13-10-2023,LT,Simple Moving Average (100),3090.78,1 Min,Sell,3080.54,5 Min,Buy,3086.2,15 Min,Buy,3075.91,30 Min,Buy,3030.46,1 Hour,Buy,2977.3,2 Hour,Buy,2824.7,4 Hour,Buy,2616.87,1 Day,Buy,2079.15,1 Week,Buy,1416.64,1 Month,Buy
13-10-2023,LT,Exponential Moving Average (200),3087.81,1 Min,Buy,3083.1,5 Min,Buy,3066.54,15 Min,Buy,3024.81,30 Min,Buy,2950.79,1 Hour,Buy,2850.41,2 Hour,Buy,2679.87,4 Hour,Buy,2467.18,1 Day,Buy,1851.33,1 Week,Buy,1115.41,1 Month,Buy
13-10-2023,LT,Simple Moving Average (200),3088.4,1 Min,Buy,3084.35,5 Min,Buy,3074.12,15 Min,Buy,3021.12,30 Min,Buy,2944.2,1 Hour,Buy,2824.2,2 Hour,Buy,2616.98,4 Hour,Buy,2405.24,1 Day,Buy,1671.56,1 Week,Buy,1062.14,1 Month,Buy
13-10-2023,LT,"Ichimoku Base Line (9, 26, 52, 26)",3089.93,1 Min,Neutral,3091.48,5 Min,Neutral,3081.25,15 Min,Neutral,3084.28,30 Min,Neutral,3086.75,1 Hour,Neutral,3085.23,2 Hour,Neutral,3012.45,4 Hour,Neutral,2913.48,1 Day,Neutral,2641.73,1 Week,Neutral,2285.65,1 Month,Neutral
13-10-2023,LT,Volume Weighted Moving Average (20),3089.86,1 Min,Buy,3091.11,5 Min,Sell,3085.7,15 Min,Buy,3081.93,30 Min,Buy,3086.41,1 Hour,Buy,3084.95,2 Hour,Buy,3065.58,4 Hour,Buy,3009.44,1 Day,Buy,2684.58,1 Week,Buy,2126.13,1 Month,Buy
13-10-2023,LT,Hull Moving Average (9),3090.12,1 Min,Sell,3092.91,5 Min,Sell,3090.31,15 Min,Sell,3093.99,30 Min,Sell,3094.28,1 Hour,Sell,3090.66,2 Hour,Sell,3090.13,4 Hour,Sell,3088.15,1 Day,Buy,3130.8,1 Week,Sell,3072.33,1 Month,Buy
13-10-2023,COALINDIA,Exponential Moving Average (10),307.84,1 Min,Sell,308.01,5 Min,Sell,308.26,15 Min,Sell,308.23,30 Min,Sell,307.55,1 Hour,Sell,306.08,2 Hour,Buy,302.12,4 Hour,Buy,297.49,1 Day,Buy,273.91,1 Week,Buy,250.81,1 Month,Buy
13-10-2023,COALINDIA,Simple Moving Average (10),307.88,1 Min,Sell,308.02,5 Min,Sell,308.26,15 Min,Sell,308.63,30 Min,Sell,308.04,1 Hour,Sell,306.65,2 Hour,Buy,300.87,4 Hour,Buy,296.03,1 Day,Buy,266.27,1 Week,Buy,242.17,1 Month,Buy
13-10-2023,COALINDIA,Exponential Moving Average (20),307.9,1 Min,Sell,308.21,5 Min,Sell,308.38,15 Min,Sell,307.64,30 Min,Sell,305.42,1 Hour,Buy,302.36,2 Hour,Buy,297.09,4 Hour,Buy,288.84,1 Day,Buy,257.46,1 Week,Buy,228.89,1 Month,Buy
13-10-2023,COALINDIA,Simple Moving Average (20),307.9,1 Min,Sell,308.29,5 Min,Sell,308.75,15 Min,Sell,308.16,30 Min,Sell,305.81,1 Hour,Buy,301.05,2 Hour,Buy,295.59,4 Hour,Buy,290.15,1 Day,Buy,248.08,1 Week,Buy,226.13,1 Month,Buy
13-10-2023,COALINDIA,Exponential Moving Average (30),307.96,1 Min,Sell,308.34,5 Min,Sell,308.13,15 Min,Sell,306.48,30 Min,Buy,303.17,1 Hour,Buy,299.54,2 Hour,Buy,292.83,4 Hour,Buy,280.96,1 Day,Buy,248.75,1 Week,Buy,217.2,1 Month,Buy
13-10-2023,COALINDIA,Simple Moving Average (30),307.96,1 Min,Sell,308.34,5 Min,Sell,308.59,15 Min,Sell,307.12,30 Min,Buy,302.96,1 Hour,Buy,296.77,2 Hour,Buy,293.16,4 Hour,Buy,280.48,1 Day,Buy,241.59,1 Week,Buy,202.77,1 Month,Buy
13-10-2023,COALINDIA,Exponential Moving Average (50),308.06,1 Min,Sell,308.44,5 Min,Sell,307.07,15 Min,Buy,303.92,30 Min,Buy,299.72,1 Hour,Buy,295.05,2 Hour,Buy,284.52,4 Hour,Buy,269.27,1 Day,Buy,237.31,1 Week,Buy,212.64,1 Month,Buy
